"id","repo","file_path","embed_method","content"
711,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_social_pins), null)"
712,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_social_activity_feed), null)"
713,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_settings), null)"
714,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_help), null)"
715,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_feedback), null)"
716,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","goToNavDrawerItem(int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_open_source), null)"
717,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","onOptionsItemSelected(MenuItem)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_search_box), null)"
718,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","createHelpDialog(DialogInterface,int)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_twitter), null)"
719,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","onFocusChanged(ObaStop,HashMap,String,ObaRoute,Location)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_map_icon), null)"
720,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/HomeActivity.java","setupMyLocationButton()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_button_press_location), null)"
721,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/TripPlanFragment.java","reportTripPlanProblem()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_app_feedback_otp), null)"
722,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/ui/SearchActivity.java","handleIntent(Intent)","ObaAnalytics.reportSearchEvent(mFirebaseAnalytics, query)"
723,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/app/Application.java","reportAnalytics()","ObaAnalytics.setRegion(mFirebaseAnalytics, getCurrentRegion().getName())"
724,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/app/Application.java","reportAnalytics()","ObaAnalytics.setRegion(mFirebaseAnalytics, customUrl)"
725,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/util/BackupUtils.java","doRestore(Context)","ObaAnalytics.reportUiEvent(FirebaseAnalytics.getInstance(activityContext), context.getString(R.string.analytics_label_button_press_restore_preference), null)"
726,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/util/BackupUtils.java","save(Context)","ObaAnalytics.reportUiEvent(FirebaseAnalytics.getInstance(activityContext), context.getString(R.string.analytics_label_button_press_save_preference), null)"
727,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/util/UIUtils.java","startPaymentIntent(Activity,ObaRegion)","ObaAnalytics.reportUiEvent(FirebaseAnalytics.getInstance(activity), Application.get().getString(R.string.analytics_label_button_fare_payment), Application.get().getString(R.string.analytics_label_open_app))"
728,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/util/UIUtils.java","startPaymentIntent(Activity,ObaRegion)","ObaAnalytics.reportUiEvent(FirebaseAnalytics.getInstance(activity), Application.get().getString(R.string.analytics_label_button_fare_payment), Application.get().getString(R.string.analytics_label_download_app))"
729,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/io/ObaAnalytics.java","reportViewStopEvent(FirebaseAnalytics,String,String,Location,Location)","reportViewStopEvent(analytics, stopId, stopName, stopDistance.toString())"
730,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/provider/ObaContract.java","markAsFavorite(Context,String,String,String,boolean)","ObaAnalytics.reportUiEvent(FirebaseAnalytics.getInstance(context), analyticsEvent.toString(), analyticsParam.toString())"
731,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/travelbehavior/TravelBehaviorManager.java","showParticipationDialog()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, mApplicationContext.getString(R.string.analytics_label_button_travel_behavior_opt_out_at_first_dialog), null)"
732,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/travelbehavior/TravelBehaviorManager.java","showParticipationDialog()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, mApplicationContext.getString(R.string.analytics_label_button_travel_behavior_enroll_not_now), null)"
733,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/region/ObaRegionsTask.java","onPostExecute(ArrayList,ObaRegion)","ObaAnalytics.setRegion(mFirebaseAnalytics, closestRegion.getName())"
734,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/region/ObaRegionsTask.java","onPostExecute(ArrayList,ObaRegion)","ObaAnalytics.setRegion(mFirebaseAnalytics, closestRegion.getName())"
735,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportStopProblemFragment.java","sendReport()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_report_stop_problem))"
736,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTripProblemFragment.java","sendReport()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_report_trip_problem))"
737,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/Open311ProblemFragment.java","submitReport()","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), mService.getService_name())"
738,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_customer_service))"
739,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_stop_problem))"
764,"https://github.com/1hakr/AnExplorer","AnExplorer/app/src/main/java/dev/dworks/apps/anexplorer/NoteActivity.java","onMenuAction(MenuItem)","AnalyticsManager.logEvent(""text_revert"")"
740,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_stop_problem))"
741,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_trip_problem))"
742,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_app_feedback))"
743,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_app_feedback_without_location))"
744,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/ReportTypeListFragment.java","onItemClick(AdapterView,?,View,int,long)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_problem), getString(R.string.analytics_label_idea_scale))"
745,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/dialog/CustomerServiceDialog.java","initView(View,ObaAgencyWithCoverage)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, agency.getName() + ""_"" + getString(R.string.analytics_customer_service), getString(R.string.analytics_label_customer_service_email))"
746,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/dialog/CustomerServiceDialog.java","initView(View,ObaAgencyWithCoverage)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, agency.getName() + ""_"" + getString(R.string.analytics_customer_service), getString(R.string.analytics_label_customer_service_email_without_location))"
747,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/dialog/CustomerServiceDialog.java","initView(View,ObaAgencyWithCoverage)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, agency.getName() + ""_"" + getString(R.string.analytics_customer_service), getString(R.string.analytics_label_customer_service_web))"
748,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/report/ui/dialog/CustomerServiceDialog.java","initView(View,ObaAgencyWithCoverage)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, agency.getName() + ""_"" + getString(R.string.analytics_customer_service), getString(R.string.analytics_label_customer_service_phone))"
749,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/nav/NavigationService.java","onLocationChanged(Location)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, getString(R.string.analytics_label_destination_reminder), getString(R.string.analytics_label_destination_reminder_variant_ended))"
750,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/nav/NavigationServiceProvider.java","checkProximityAll(Location)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, Application.get().getString(R.string.analytics_label_destination_reminder), Application.get().getString(R.string.analytics_label_destination_reminder_variant_get_ready))"
751,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/nav/NavigationServiceProvider.java","checkProximityAll(Location)","ObaAnalytics.reportUiEvent(mFirebaseAnalytics, Application.get().getString(R.string.analytics_label_destination_reminder), Application.get().getString(R.string.analytics_label_destination_reminder_variant_exit_at_next_stop))"
752,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/nav/NavigationUploadWorker.java","logFeedback(String,String,String)","ObaAnalytics.reportDestinationReminderFeedback(mFirebaseAnalytics, wasGoodReminder , ((!isEmpty(feedbackText)) ? feedbackText : null), fileName)"
753,"https://github.com/OneBusAway/onebusaway-android","onebusaway-android/onebusaway-android/src/main/java/org/onebusaway/android/nav/FeedbackReceiver.java","logFeedback(String,String)","ObaAnalytics.reportDestinationReminderFeedback(mFirebaseAnalytics, wasGoodReminder , ((!isEmpty(feedbackText)) ? feedbackText : null), null)"
754,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/asynctasks/RepoContentLoader.java","loadInBackground()","firebaseAnalytics.logEvent(fbAEvent, bundle)"
755,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/adapters/FirebaseAnalyticsWrapper.java","logEvent(String,Bundle)","firebaseAnalytics.logEvent(name, bundle)"
756,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/activities/MainActivity.java","onNavigationItemSelected(MenuItem)","firebaseAnalytics.logEvent(FirebaseAnalytics.Event.VIEW_ITEM, bundle)"
757,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/activities/GeneralActivity.java","onCreate(Bundle,int,float,int,int,int,View)","firebaseAnalytics.logEvent(FirebaseAnalytics.Event.VIEW_ITEM, bundle)"
758,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/data/UpdaterService.java","onHandleIntent(Intent)","firebaseAnalytics.logEvent(fbAEvent, bundle)"
759,"https://github.com/OlgaKuklina/GitJourney","GitJourney/app/src/main/java/com/oklab/gitjourney/data/UpdaterService.java","readActivityLog(int)","firebaseAnalytics.logEvent(fbAEvent, bundle)"
760,"https://github.com/1hakr/AnExplorer","AnExplorer/app/src/free/java/dev/dworks/apps/anexplorer/misc/AnalyticsManager.java","logEvent(String)","mFirebaseAnalytics.logEvent(eventName, new Bundle())"
761,"https://github.com/1hakr/AnExplorer","AnExplorer/app/src/free/java/dev/dworks/apps/anexplorer/misc/AnalyticsManager.java","logEvent(String,Bundle)","mFirebaseAnalytics.logEvent(eventName, params)"
762,"https://github.com/1hakr/AnExplorer","AnExplorer/app/src/free/java/dev/dworks/apps/anexplorer/misc/AnalyticsManager.java","logEvent(String,RootInfo,Bundle)","mFirebaseAnalytics.logEvent(eventName, params)"
